SEMANA,DÍA EN NÚMERO DE LA SEMANA,DÍA DE LA SEMANA,MES,NOMBRE MEDIO,TIER,CORRESPONSAL 1,CORRESPONSAL 2,ENCABEZADO,TEMA,TEMA 2,PALABRA CLAVE,COYUNTURA,ACTOR OFICIAL 1,ACTOR OFICIAL 2,ACTOR OFICIAL 3,ACTOR NO OFICIAL 1,ACTOR NO OFICIAL 2,ACTOR NO OFICIAL 3,ESTADO DE LA REPÚBLICA,ESTADO DE LA REPÚBLICA  2,TENDENCIA,IMPRESA,PRIMERA PLANA,AÑO
40,5,Miércoles,Octubre,Bloomberg,Agencia,José Enrique Arrioja Vidal,ND,Colombia’s Oil Company Stays Course With Peace Deal Likely,Económico,ND,Reforma Energética,Implementación,México,Colombia,Ecopetrol,Carlos Echeverry,ND,ND,ND,ND,Positiva,NO,NO,2016
40,5,Miércoles,Octubre,Bloomberg,Agencia,ND,ND,Jose Cuervo Said to Plan November IPO After Postponing Roadshow,Económico,ND,Empresas,Coyuntura,México,ND,ND,José Cuervo,Juan Beckmann,ND,Jalisco,Distrito Federal,Balanceada,NO,NO,2016
40,5,Miércoles,Octubre,CNN en español,4,ND,ND,"Chile y México, entre los países con más jóvenes que ni trabajan ni estudian",Económico,Social/Turismo,Empleo,Coyuntura,México,OCDE,BM,ND,ND,ND,ND,ND,Negativa,NO,NO,2016
40,5,Miércoles,Octubre,VICE News,1,ND,ND,"De nuevo, matan a estudiantes de Ayotzinapa; 'ya basta de resistir, toca actuar', advierten",Seguridad,ND,Delitos,Crisis 2014,Miguel Ángel Osorio Chong,ND,ND,Federación de Estudiantes Campesinos Socialistas de México,Vidulfo Rosales,Omar García,Guerrero,ND,Negativa,NO,NO,2016
40,5,Miércoles,Octubre,Univision,4,ND,ND,Nueva tragedia envuelve a Ayotzinapa: dos estudiantes fueron asesinados en un asalto en la carretera,Seguridad,ND,Delitos,Crisis 2014,PGJ,Hosseing Guillén,ND,Comité Ayotzinapa,Univision,ND,Guerrero,ND,Negativa,NO,NO,2016
40,5,Miércoles,Octubre,Huffington Post,3,ND,ND,Baja California pena con cárcel el 'sexting',Seguridad,ND,Delitos,Coyuntura,Local,PRI,ND,ND,ND,ND,Baja California,ND,Informativa,NO,NO,2016
40,5,Miércoles,Octubre,Huffington Post,3,ND,ND,Comunidades resienten primeros efectos del 'fracking' en México,Social/Turismo,Económico,Medio ambiente,Implementación,Pedro Joaquín Coldwell,Conagua,Semarnat,Claudia Campero,Fundar,Central Campesina Cardenista,Varios,ND,Negativa,NO,NO,2016
40,5,Miércoles,Octubre,Vice News,1,ND,ND,"Trump lo dice, Breitbart lo publica: así es el pacto mediático del candidato antimexicanos",Político,ND,Elecciones EE.UU.,Coyuntura,México,EE.UU.,ND,Donald Trump,Stephen Bannon,Hillary Clinton,ND,ND,Negativa,NO,NO,2016
40,5,Miércoles,Octubre,Wall Street Journal,4,Anthony Richard Harrup,ND,Wal-Mart de Mexico Sales Growth Slowed in 3Q,Económico,ND,Empresas,Coyuntura,CA,México,ND,Walmex,Liverpool,ND,ND,ND,Informativa,NO,NO,2016
40,5,Miércoles,Octubre,Univision,4,ND,ND,Citigroup intenta borrar los escándalos de Banamex con un nuevo nombre: Citibanamex,Económico,ND,Empresas,Coyuntura,Presidente Peña Nieto,EE.UU.,ND,Citigroup,Banamex,David Ordaz,ND,ND,Informativa,NO,NO,2016
40,5,Miércoles,Octubre,Bloomberg,Agencia,Adam Williams,ND,Ienova Share Sale Looms as Sempra’s Mexico Expansion Moves Ahead,Económico,ND,Empresas,Coyuntura,México,ND,ND,Ienova,Gerardo Cevallos,Vector Casa de Bolsa,ND,ND,Informativa,NO,NO,2016
40,6,Jueves,Octubre,San Diego Union Tribune,2,ND,ND,Tijuana's Entijuanarte festival celebrates culture,Social/Turismo,ND,Cultura,Coyuntura,Local,ND,ND,Cecilia Ochoa,Celso Piña,Gregorio Coral,Baja California,Michoacán,Positiva,NO,NO,2016
40,6,Jueves,Octubre,Huffington Post,3,ND,ND,Peña visita a los soldados sobrevivientes de la emboscada en Sinaloa,Presidente,Seguridad,Amenazas del narco,Coyuntura,Presidente Peña Nieto,Salvador Cienfuegos,ND,ND,ND,ND,Sinaloa,ND,Positiva,NO,NO,2016
40,6,Jueves,Octubre,Bloomberg,Agencia,ND,ND,Banco central toma partida,Económico,Político,Situación Económica,Coyuntura,Banxico,ND,ND,JP Morgan,Gabriel Lozano,ND,ND,ND,Informativa,NO,NO,2016
40,6,Jueves,Octubre,Arizona Republic,1,ND,ND,$104K in meth seized at U.S.-Mexico border over 2 days,Seguridad,ND,Seguridad Fronteriza,Tamaulipas,CBP,Emmanuel Vejar,ND,ND,ND,ND,ND,ND,Negativa,NO,NO,2016
40,6,Jueves,Octubre,Forbes,3,ND,ND,"Mexican Mogul Carlos Slim Not Opposed To Acquisition Of Brazil's Telecom Oi, Spokesman Says",Económico,ND,Empresas,Coyuntura,ND,ND,ND,América Móvil,Carlos Slim,Oí Sa,ND,ND,Informativa,NO,NO,2016
40,6,Jueves,Octubre,San Antonio Express News,2,ND,ND,The opioid epidemic: Six essential reads,Seguridad,ND,Modus Operandi,Coyuntura,ONU,ND,ND,Hillary Clinton,Donald Trump,Universidad de Florida,ND,ND,Negativa,NO,NO,2016
40,6,Jueves,Octubre,Arizona Daily Star,2,ND,ND,Palomeando: De México a Tucsón,Social/Turismo,ND,Cultura,Coyuntura,ND,ND,ND,Diego Luna,Luis Gerardo Méndez,Cecilia Suárez,Veracruz,Distrito Federal,Positiva,NO,NO,2016
40,6,Jueves,Octubre,Bloomberg,Agencia,Eric Martin,ND,Mexico Consumer Confidence Tumbles to Lowest Level Since 2010,Económico,ND,Situación Económica,Coyuntura,México,EE.UU.,ND,Donald Trump,Marco Oviedo,Barclays,ND,ND,Negativa,NO,NO,2016
40,6,Jueves,Octubre,La Opinión,3,Gardenia Mendoza Aguilar,ND,¿Encontraron el “campo de exterminio” más grande de México?,Seguridad,ND,Narcofosas,Coyuntura,José Ángel Herrera,ND,ND,Silvia Ortiz,Cártel de los Zetas,Cártel del Golfo,Coahuila,ND,Negativa,NO,NO,2016
40,6,Jueves,Octubre,Huffington Post,3,ND,ND,Fiscalía de Morelos confirma fosa en Jojutla,Seguridad,ND,Narcofosas,Coyuntura,Javier Pérez,ND,ND,CNDH,Denise Maerker,ND,Morelos,ND,Negativa,NO,NO,2016
40,6,Jueves,Octubre,Univision,4,ND,ND,Funcionarios mexicanos ordenaron enterrar 119 cadáveres en fosas clandestinas,Seguridad,ND,Narcofosas,Coyuntura,Javier Pérez,Graco Ramírez,ND,CNDH,Javier Sicilia,Roberto Villanueva,Morelos,ND,Negativa,NO,NO,2016
40,6,Jueves,Octubre,La Opinión,3,Gardenia Mendoza Aguilar,ND,Trump se coló a las conversaciones entre migrantes y sus familiares en México,Político,ND,Elecciones EE.UU.,Coyuntura,ND,ND,ND,Donald Trump,Hillary Clinton,Roberto Trad,ND,ND,Positiva,NO,NO,2016
40,6,Jueves,Octubre,Huffington Post,3,ND,ND,Trato indigno a cadáveres en fosas de Tetelcingo: CNDH,Seguridad,ND,Narcofosas,Coyuntura,PGJ,Graco Ramírez,ND,Enrique Guadarrama,ND,ND,Morelos,ND,Negativa,NO,NO,2016
40,6,Jueves,Octubre,La Opinión,3,Gardenia Mendoza Aguilar,ND,Asalto a trenes pone a temblar el centro de México,Seguridad,ND,Delitos,Coyuntura,PGR,Carlos Zamarripa,Sedena,Luis Ignacio Olvera,Fernando Ramos,Grupo México,Varios,ND,Negativa,NO,NO,2016
40,6,Jueves,Octubre,Huffington Post,3,ND,ND,Nations Can Now Deliver the Paris Agreement by Supporting Cities,Social/Turismo,ND,Medio Ambiente,Coyuntura,Miguel Ángel Mancera,UE,Francia,ND,ND,ND,Distrito Federal,ND,Positiva,NO,NO,2016
40,6,Jueves,Octubre,VICE News,1,ND,ND,"El asesinato de Paola exhibe al México transfóbico, violento e impune",Seguridad,Social/Turismo,DD.HH.,Coyuntura,Presidente Peña Nieto,PGJ,CIDH,Transgender Europe,Proceso,ND,Distrito Federal,ND,Negativa,NO,NO,2016
40,6,Jueves,Octubre,Huffington Post,3,ND,ND,La ley de Igualdad que parece no ser,Social/Turismo,ND,Género,Coyuntura,Angélica de la Peña,Local,ND,Cordelia Rizzo,Teresa Incháustegui,ND,Distrito Federal,ND,Negativa,NO,NO,2016
40,6,Jueves,Octubre,Huffington Post,3,ND,ND,Éstos son los otros priístas involucrados en corrupción que nadie persigue,Político,ND,Corrupción,Coyuntura,Presidente Peña Nieto,Rubén Moreira,Emilio Gamboa,Humberto Moreira,César Duarte,Rodrigo Medina,Varios,ND,Negativa,NO,NO,2016
40,6,Jueves,Octubre,Huffington Post,3,ND,ND,Gael Garcia Bernal Rips Donald Trump’s Rhetoric On Mexicans,Político,ND,Elecciones EE.UU.,Coyuntura,México,EE.UU.,ND,Gael García,Donald Trump,Stephen Colbert,ND,ND,Negativa,NO,NO,2016
40,6,Jueves,Octubre,Huffington Post,3,ND,ND,There’s Going To Be A Concert On The U.S.-Mexico Border,Social/Turismo,ND,Migración,Coyuntura,México,EE.UU.,ND,Juanes,Jonás Cuarón,Univision,ND,ND,Balanceada,NO,NO,2016
40,6,Jueves,Octubre,Univision,4,ND,ND,Una familia mexicana refugiada en una iglesia de Chicago pide ayuda para no ser deportada,Social/Turismo,ND,Migración,Coyuntura,México,EE.UU.,ND,Donald Trump,Hillary Clinton,Margarita Lorenzo,ND,ND,Negativa,NO,NO,2016
40,6,Jueves,Octubre,Dallas Morning News,3,ND,ND,Americans living in Mexico could play key role in close election,Político,ND,Elecciones EE.UU.,Coyuntura,EE.UU.,México,ND,Donald Trump,Hillary Clinton,James Hollifield,ND,ND,Balanceada,NO,NO,2016
40,7,Viernes,Octubre,Huffington Post,3,ND,ND,¿Tienen fin los 'feudos de impunidad' de los gobernadores corruptos?,Político,Seguridad,Corrupción,Crisis 2014,Javier Duarte,Juan Manuel Portal,SHCP,César Duarte,Roberto Borge,Ángel Aguirre,Varios,ND,Balanceada,NO,NO,2016
40,7,Viernes,Octubre,Los Angeles Times,4,Tracy Wilkinson,ND,Human rights abuses continue in Mexico but U.S. officials still want to restore aid,Seguridad,Político,Cooperación,Crisis 2014,Presidente Peña Nieto,John Kirby,Patrick Leahy,Felipe Calderón,ND,ND,ND,ND,Balanceada,NO,NO,2016
40,7,Viernes,Octubre,Chicago Tribune,3,ND,ND,"Despite its struggles, Acapulco still sparkles",Social/Turismo,ND,Destinos,Coyuntura,ND,ND,ND,Grupo Autofin,Piquis Rochin,Geraldina Torreblanca,Guerrero,Yucatán,Balanceada,NO,NO,2016
40,7,Viernes,Octubre,Bloomberg,Agencia,Nechoma Nacha Cattan,Isabella Cota,Mexico’s Rising Pay-TV Prices Show Peso Fanning Inflation,Económico,ND,Peso,Coyuntura,Banxico,ND,ND,Televisa,TV Azteca,Banorte,ND,ND,Negativa,NO,NO,2016
40,7,Viernes,Octubre,Huffington Post,3,ND,ND,La otra tormenta que enfrenta el ejército mexicano,Presidente,ND,Agenda,Coyuntura,Presidente Peña Nieto,Salvador Cienfuegos,Claudia Ruiz Massieu,El Chapo,ND,ND,Varios,ND,Balanceada,NO,NO,2016
40,7,Viernes,Octubre,Chicago Tribune,3,ND,ND,GOP better think twice about 'that Mexican thing',Político,ND,Elecciones EE.UU.,Coyuntura,Mike Pence,Tim Kaine,Presidente Obama,Donald Trump,ND,ND,ND,ND,Balanceada,NO,NO,2016
40,7,Viernes,Octubre,Fox News,4,ND,ND,Nelson Balido: Five facts about the U.S.-Mexico wall (that are Lost in Rhetoric),Político,ND,Elecciones EE.UU.,Coyuntura,Presidente Peña Nieto,Luis Videgaray,CBP,Donald Trump,Ralph Basham,ND,ND,ND,Balanceada,NO,NO,2016
40,7,Viernes,Octubre,Univision,4,ND,ND,Ola de feminicidios golpea a Puebla y deja cinco víctimas en una semana,Seguridad,Social/Turismo,Feminicidios,Coyuntura,Víctor Carrancá,Local,Rafael Moreno Valle,Odesyr,Vianeth Rojas,Conavim,Puebla,Estado de México,Negativa,NO,NO,2016
40,7,Viernes,Octubre,Huffington Post,3,ND,ND,¿Ni cerca de una crisis económica? Esto dicen los expertos,Económico,ND,Presupuesto 2017,Coyuntura,José Antonio Meade,FMI,ND,Héctor Villareal,José Luis Chicoma,Ethos,ND,ND,Balanceada,NO,NO,2016
40,7,Viernes,Octubre,New York Times,4,ND,ND,Justin Trudeau y el lodo de las mineras canadienses en América Latina,Económico,ND,Industria Minera,Coyuntura,PM Trudeau,Canadá,México,Goldcorp,Hudbay,Stephen Harper,Zacatecas,ND,Negativa,NO,NO,2016
40,7,Viernes,Octubre,La Opinión,3,Gardenia Mendoza Aguilar,ND,Llegó la hora para la inversión de los paisanos en México,Social/Turismo,Económico,Migración,Inversiones,IME,Eunice Rendón,Banxico,Catalina Manzano,ND,ND,ND,ND,Positiva,NO,NO,2016
40,7,Viernes,Octubre,Huffington Post,3,ND,ND,La tibia defensa del PAN ante el escándalo de Josefina,Político,ND,Situación política,Coyuntura,Presidente Peña Nieto,Ricardo Anaya,Partidos,Asociación de Empresarios Mexicanos,Mexicanos Contra la Corrupción y la Impunidad,Josefina Vázquez Mota,Varios,ND,Negativa,NO,NO,2016
40,7,Viernes,Octubre,Univision,4,ND,ND,"Con solo 36 años de edad y 15 de trabajo, una exfuncionaria en México quiere jubilarse",Político,ND,Situación política,Coyuntura,Inegi,Javier González Mocken,ND,Lizbeth Alonso,ND,ND,Chihuahua,ND,Negativa,NO,NO,2016
40,7,Viernes,Octubre,Univision,4,ND,ND,La 'Casa Azul' de Frida Kahlo llega al Jardín Botánico de Tucson,Social/Turismo,ND,Cultura,Coyuntura,Ricardo Pineda,ND,ND,Jardín Botánico de tucson,Michelle Conklin,ND,ND,ND,Positiva,NO,NO,2016
40,7,Viernes,Octubre,Bloomberg,Agencia,ND,ND,Trump Warns Immigrants Are Pouring Into the U.S. to Vote,Político,ND,Elecciones EE.UU.,Coyuntura,Jeffrey Carter,SRE,Art del Cueto,Donald Trump,Hillary Clinton,ND,ND,ND,Negativa,NO,NO,2016
40,7,Viernes,Octubre,Huffington Post,3,ND,ND,"Jitomate, huevo y tus niños en la primaria disparan la inflación",Económico,ND,Inflación,Coyuntura,Inegi,ND,ND,ND,ND,ND,Guerrero,Tamaulipas,Balanceada,NO,NO,2016
40,7,Viernes,Octubre,VICE News,1,ND,ND,Un senador mexicano 'a la Trump': pide legalizar la portación de armas en autos,Seguridad,Político,Estrategia de Seguridad,Coyuntura,Congreso,PAN,ND,Donald Trump,ND,ND,Colima,ND,Balanceada,NO,NO,2016
40,7,Viernes,Octubre,Univision,4,ND,ND,EEUU otorgará a México los fondos que le fueron retirados en 2015 por fallas en Derechos Humanos,Seguridad,Político,Cooperación,Crisis 2014,México,John Kirby,ND,ND,ND,ND,ND,ND,Balanceada,NO,NO,2016
40,7,Viernes,Octubre,Fox News,4,ND,ND,U.S. wants to renew aid to Mexico despite continued human rights abuses,Seguridad,Político,Cooperación,Crisis 2014,México,John Kirby,Patrick Leahy,ND,ND,ND,ND,ND,Balanceada,NO,NO,2016
40,7,Viernes,Octubre,Univision,4,ND,ND,La mitad de los indocumentados que tratan de entrar ilegalmente en EEUU escapa de la patrulla fronteriza,Social/Turismo,ND,Seguridad Fronteriza,Coyuntura,México,Patrulla Fronteriza,Departamento de Seguridad Nacional,Pew Center,ND,ND,ND,ND,Balanceada,NO,NO,2016
40,8,Sábado,Octubre,Daily Beast,3,ND,ND,Lap Dancing for the Cartels: Sex Work and Survival on Mexico’s Streets,Seguridad,ND,Modus Operandi,Coyuntura,PGJ,Brasil,China,Miguel Ángel Badiola,Arturo Delgadillo,Yakiri Rubio,Distrito Federal,ND,Negativa,NO,NO,2016
40,8,Sábado,Octubre,Washington Post,4,David Paul Agren,ND,The religious right begins to flex its muscles in secular Mexico,Político,ND,Situación Política,Coyuntura,Presidente Peña Nieto,ND,ND,Ilán Semo,Frente Nacional por la Familia,Hugo Valdemar,ND,ND,Negativa,NO,NO,2016
40,8,Sábado,Octubre,Huffington Post,3,ND,ND,La nueva lucha legal que se avecina por el control del agua,Político,Social/Turismo,Meido ambiente,Coyuntura,Conagua,Cámara de Diputados,Javier Bogantes,Javier Bogantes,ND,ND,ND,ND,Negativa,NO,NO,2016
40,8,Sábado,Octubre,Los Angeles Times,4,ND,ND,"La Casa de los Espejos in San Miguel de Allende, Mexico",Social/Turismo,ND,Destinos,Coyuntura,ND,ND,ND,La Casa de los Espejos,ND,ND,Guanajuato,ND,Positiva,NO,NO,2016
40,8,Sábado,Octubre,Huffington Post,3,ND,ND,"Después de Paola, esto es lo que opinan las trabajadoras sexuales de la zona",Seguridad,ND,Delitos,Coyuntura,Local,ND,ND,CNDH,Paola Buenrostro,Aleida,Distrito Federal,Quintana Roo,Negativa,NO,NO,2016
40,8,Sábado,Octubre,Huffington Post,3,ND,ND,"Uber y sus conductores en Cancún, de ser rechazados a sufrir agresiones físicas",Seguridad,ND,Delitos,Coyuntura,Cofece,ND,ND,Sintra,Uber,Roberto Borge,Quintana Roo,ND,Negativa,NO,NO,2016
40,8,Sábado,Octubre,Univision,4,ND,ND,"Gael García Bernal sobre Trump: ""Es un caso perdido""",Social/Turismo,ND,Cultura,Coyuntura,ND,ND,ND,Gael García,Donald Trump,ND,ND,ND,Positiva,NO,NO,2016
40,8,Sábado,Octubre,Forbes,3,ND,ND,"Carlos Slim's America Movil Approves Delisting From NASDAQ, But Will Keep NYSE Listing",Económico,ND,Empresas,Coyuntura,CONACYT,ND,ND,Bureau de Relaciones Internacionales de Comercio,Reforma,América Móvil,ND,ND,Balanceada,NO,NO,2016
40,9,Domingo,Octubre,Univision,4,ND,ND,"Autoridades identifican los restos de tres jóvenes que estaban desaparecidos en Veracruz, México",Seguridad,ND,Desaparecidos,Coyuntura,PGJ,PGR,ND,Gustavo García,Génesis Urrutia,Leonardo Arano,Veracruz,ND,Negativa,NO,NO,2016
40,9,Domingo,Octubre,Univision,4,ND,ND,"A tres meses del asesinato de su antecesor, edil de San Juan Chamula, Chiapas, renuncia por amenazas",Seguridad,ND,Amenazas del Narco,Coyuntura,Mateo Gómez,SSP Local,Domingo López,ND,ND,ND,Chiapas,ND,Negativa,NO,NO,2016
41,9,Domingo,Octubre,New York Times,4,ND,ND,A Decade of Failure in the War on Drugs,Seguridad,Político,Estrategia de Seguridad,Coyuntura,Presidente Peña Nieto,Presidente Santos,DEA,Felipe Calderón,El Chapo,Cártel de Sinaloa,ND,ND,Negativa,NO,NO,2016
41,9,Domingo,Octubre,Univision,4,ND,ND,Arrestan a un pastor evangélico acusado de violar a una niña en Oaxaca al que presuntamente multaron con el pago de unas cervezas,Seguridad,ND,Delitos,Coyuntura,PGJ,Damián Sánchez,ND,Defensoría de los DD.HH. del Pueblo de Oaxaca,Cirilo Cruz,ND,Oaxaca,ND,Balanceada,NO,NO,2016
41,9,Domingo,Octubre,Huffington Post,3,ND,ND,"Juárez Cisneros, el nuevo encargado de negociar con los maestros",Político,ND,Situación política,Coyuntura,René Juárez,Presidente Peña Nieto,Emilio Gamboa,CNTE,Rubén Figueroa,Kamel Nacif,ND,ND,Negativa,NO,NO,2016
41,9,Domingo,Octubre,Bloomberg,Agencia,ND,ND,Stocks Rise With Oil on OPEC Deal Outlook; Mexico's Peso Climbs,Económico,ND,Peso,Coyuntura,OPEP,ND,ND,Donald Trump,Hillary Clinton,John Hardy,ND,ND,Positiva,NO,NO,2016
41,9,Domingo,Octubre,Bloomberg,Agencia,ND,ND,Mexican Peso Soars to Month High Amid Furor Over Trump Tapes,Económico,ND,Peso,Coyuntura,ND,ND,ND,Donald Trump,Marcin Lipka,Tim Fox,ND,ND,Positiva,NO,NO,2016
41,9,Domingo,Octubre,VICE News,1,ND,ND,Vivir con miedo: 7 de cada 10 mexicanos percibe a su ciudad como insegura,Seguridad,ND,Delitos,Coyuntura,INEGI,ND,ND,Cártel de los Zetas,Cártel de Sinaloa,Cártel de La Familia,ND,ND,Negativa,NO,NO,2016
41,10,Lunes,Octubre,Chicago Tribune,3,ND,ND,Commentary: Republicans are about to experience 'that Mexican thing' on Election Day,Político,ND,Elecciones EE.UU.,Coyuntura,Mike Pence,Presidente Obama,Tim Kaine,Donald Trump,ND,ND,ND,ND,Positiva,NO,NO,2016
41,10,Lunes,Octubre,Univision,4,ND,ND,"El Patrocinio, la fosa clandestina más grande de México.",Seguridad,ND,Narcofosas,Coyuntura,Local,ND,ND,Silvia Ortiz,Víctimas por Nuestros Desaparecidos en Acción,Cártel de los Zetas,Coahuila,ND,Negativa,NO,NO,2016
41,10,Lunes,Octubre,La Opinión,3,ND,ND,‘Juntos Podemos’ mejorar las condiciones de vida de mexicanos en EEUU,Político,Social/Turismo,Migración,Coyuntura,SRE,ND,ND,Latinos Together,Siempre México,Juntos Podemos,ND,ND,Balanceada,NO,NO,2016
41,10,Lunes,Octubre,Chicago Tribune,3,ND,ND,The cruise return of the Mexican Riviera,Social/Turismo,ND,Destinos,Coyuntura,Mario López,ND,ND,Holland America Line,ND,ND,Sinaloa,Jalisco,Positiva,NO,NO,2016
41,10,Lunes,Octubre,Wall Street Journal,4,ND,ND,Global Political Uncertainty Weighs on Growth Outlook,Económico,ND,Peso,Coyuntura,México,EE.UU.,ND,Donald Trump,ND,ND,ND,ND,Negativa,NO,NO,2016
41,10,Lunes,Octubre,Bloomberg,Agencia,ND,ND,Mexican Peso Seen Weakening Up to 20 Percent If Trump Wins,Económico,ND,Peso,Coyuntura,México,EE.UU.,ND,Donald Trump,Hillary Clinton,ND,ND,ND,Balanceada,NO,NO,2016
41,10,Lunes,Octubre,Bloomberg,Agencia,ND,ND,"Commodities Currencies, Mexican Peso Pare Gain After U.S. Debate",Económico,Político,Peso,Coyuntura,México,EE.UU.,ND,Donald Trump,Hillary Clinton,Goldman Sacks,ND,ND,Positiva,NO,NO,2016
41,10,Lunes,Octubre,Bloomberg,Agencia,ND,ND,Emerging-Market Energy Stocks Gain on OPEC Hopes as Peso Rallies,Económico,Político,Peso,Coyuntura,México,EE.UU.,OPEP,Donald Trump,Hillary Clinton,Simón Quijano-Evans,ND,ND,Positiva,NO,NO,2016
41,10,Lunes,Octubre,Bloomberg,Agencia,ND,ND,Stocks Rise With Oil on OPEC Deal Outlook; Mexico's Peso Climbs,Económico,Político,Peso,Coyuntura,México,EE.UU.,OPEP,Donald Trump,Hillary Clinton,Antoine Lesne,ND,ND,Positiva,NO,NO,2016
41,10,Lunes,Octubre,Vice News,1,ND,ND,Génesis Urrutia o de cómo ser joven en Veracruz es sinónimo de muerte,Seguridad,ND,Desaparecidos,Coyuntura,PGJ,Javier Duarte,SSP Local,Génesis Urrutia,ND,ND,Veracruz,ND,Negativa,NO,NO,2016
41,10,Lunes,Octubre,CNBC,3,ND,ND,Peso briefly gains 2% against US dollar during presidential debate,Económico,Político,Peso,Coyuntura,TLCAN,ND,ND,Donald Trump,Hillary Clinton,Adam Button,ND,ND,Balanceada,NO,NO,2016
41,10,Lunes,Octubre,Fox News,4,ND,ND,Killing field: One plot outside Mexican city yields thousands of bone remains,Seguridad,ND,Narcofosas,Coyuntura,PGJ,ND,ND,CNDH,Silvia Ortiz,El Chapo,Coahuila,ND,Negativa,NO,NO,2016
41,10,Lunes,Octubre,Huffington Post,3,ND,ND,Los restos humanos que el gobierno de Coahuila nunca encontró,Seguridad,ND,Narcofosas,Crisis 2014,PGJ,Rubén Moreira,Egidio Torre,CNDH,Silvia Ortiz,Cártel de los Zetas,Coahuila,Tamaulipas,Negativa,NO,NO,2016
41,10,Lunes,Octubre,La Opinión,3,ND,ND,"Crónicas mexicanas: No es Siria, es México, y es una crisis de refugiados",Social/Turismo,ND,Seguridad Fronteriza,Coyuntura,México,Haití,ND,Wilner Metelus,ND,ND,Baja California,ND,Negativa,NO,NO,2016
41,10,Lunes,Octubre,La Opinión,3,Gardenia Mendoza Aguilar,ND,Las nuevas formas de transportar a indocumentados por México,Social/Turismo,ND,Seguridad Fronteriza,Coyuntura,Luis Islas,INM,SSP Local,Amaury Pereda,Geovanny Domínguez,ND,Varios,ND,Informativa,NO,NO,2016
41,10,Lunes,Octubre,CNN en Español,4,ND,ND,El peso mexicano como juez del debate Clinton vs Trump,Económico,Político,Peso,Coyuntura,TLCAN,ND,ND,Donald Trump,Hillary Clinton,Matt Simpson,ND,ND,Balanceada,NO,NO,2016
41,10,Lunes,Octubre,Bloomberg,Agencia,Isabella Cota,ND,Mexico Peso Jumps as Lewd Video Puts Trump Campaign on Defensive,Económico,Político,Peso,Coyuntura,Agustín Carstens,TLCAN,UE,Donald Trump,Hillary Clinton,Rogelio Ramos,ND,ND,Balanceada,NO,NO,2016
41,10,Lunes,Octubre,CNN,4,ND,ND,The Mexican peso's verdict: Clinton didn't knock out Trump,Económico,Político,Peso,Coyuntura,TLCAN,ND,ND,Donald Trump,Hillary Clinton,Matt Simpson,ND,ND,Balanceada,NO,NO,2016
41,10,Lunes,Octubre,VICE News,1,ND,ND,Las desplazadas del VIH: arriesgan la vida viajando a México para tener medicamento,Social/Turismo,ND,Salud,Coyuntura,Alejandro Rivera,INM,ND,Óscar Romero,Daniel Otero,Médicos Sin Fronteras,Chiapas,Estado de México,Balanceada,NO,NO,2016
41,10,Lunes,Octubre,San Diego Union Tribune,2,ND,ND,Guanajuato: destino cultural de México,Social/Turismo,ND,Destinos,Coyuntura,Unesco,ND,ND,Enrique Olvera,Felipe Barbosa,Abel Ávalos,Guanajuato,Hidalgo,Positiva,NO,NO,2016
41,10,Lunes,Octubre,New York Times,4,ND,ND,El Mercedes-Benz Fashion Week México cumple 10 años: una guía de sus mejores eventos,Social/Turismo,ND,Cultura,Coyuntura,ND,ND,ND,Mercedes Benz Fashion Week México,Juan Carlos Obando,Ángel Sánchez,Distrito Federal,ND,Positiva,NO,NO,2016
41,10,Lunes,Octubre,Huffington Post,3,ND,ND,"AMLO y la presidencia, tan escurridiza como una paloma",Político,ND,Situación política,Coyuntura,México,AMLO,Morena,ND,ND,ND,Guanajuato,Tabasco,Negativa,NO,NO,2016
41,10,Lunes,Octubre,Univision,4,ND,ND,La barbarie de 'Los Zetas' para apoderarse del noreste de México que el gobierno no ha querido detener,Seguridad,Político,Amenazas del Narco,Coyuntura,PGR,PRI,EE.UU.,Cártel de los Zetas,Heriberto Lazcano,Humberto Moreira,Tamaulipas,Coahuila,Negativa,NO,NO,2016
41,10,Lunes,Octubre,Houston Chronicle,3,ND,ND,Texas man gets 30 years for making child porn in Mexico,Seguridad,ND,Cooperación,Coyuntura,México,Departamento de Justicia,ND,Ronald Sweatt,ND,ND,ND,ND,Positiva,NO,NO,2016
41,10,Lunes,Octubre,Los Angeles Times,4,ND,ND,The cruise return of the Mexican Riviera,Social/Turismo,ND,Destinos,Coyuntura,Mario Valdez,Canadá,EE.UU.,Carnival Cruise Line,Disney Cruise Line,Holland American Line,Sinaloa,ND,Positiva,NO,NO,2016
41,10,Lunes,Octubre,Univision,4,ND,ND,Este mexicano diseñó el teléfono ‘marca Google’ que sale a pelearle mercado al iPhone,Social/Turismo,ND,Ciencia y Tecnología,Coyuntura,México,EE.UU.,ND,Alberto Villarreal,Google,LG,Distrito Federal,ND,Positiva,NO,NO,2016
41,10,Lunes,Octubre,Huffington Post,3,ND,ND,Estudiantes asesinados reflejan crisis de desaparecidos de Veracruz,Seguridad,ND,Desaparecidos,Coyuntura,PGR,Local,México,Génesis Urrutia,Octavio García,Leonardo Arano,Varios,ND,Negativa,NO,NO,2016
